Suburb,SellerG,CouncilArea,Type,BuildingArea,Rooms,Propertycount,Lattitude,Longtitude,Distance,YearBuilt,Car,Postcode,airbnb_price_median,airbnb_weekly_price_median,airbnb_monthly_price_median
Reservoir,Stockdale,Darebin,h,,4,21650.0,-37.70343,145.03082,12.0,,2.0,3073.0,55.0,335.0,1177.5
Reservoir,Barry,Darebin,h,,4,21650.0,-37.71073,145.01775,12.0,,3.0,3073.0,55.0,335.0,1177.5
Reservoir,Nelson,Darebin,t,104.63,2,21650.0,-37.72487,145.00705,12.0,2014.0,1.0,3073.0,55.0,335.0,1177.5
Richmond,Biggin,Yarra,h,,2,14949.0,-37.81954,145.00304,2.4,,1.0,3121.0,126.5,831.0,3170.0
Richmond,Biggin,Yarra,u,123.0,2,14949.0,-37.81443,144.99079,2.4,1940.0,2.0,3121.0,126.5,831.0,3170.0
Richmond,Biggin,Yarra,h,,2,14949.0,-37.82259000000001,144.99077,2.4,,1.0,3121.0,126.5,831.0,3170.0
Ringwood East,Barry,Maroondah,u,,2,4407.0,-37.80526,145.24628,21.3,1985.0,2.0,3135.0,75.0,,
Rockbank,YPA,Melton,h,,2,538.0,-37.73289000000001,144.66615,23.8,,0.0,3335.0,82.0,,
Rowville,Harcourts,Knox,h,217.0,5,11667.0,-37.91894,145.24305,23.5,1986.0,2.0,3178.0,69.0,,
Sandringham,hockingstuart,Bayside,u,67.0,2,4497.0,-37.95236,145.00737,15.2,1970.0,1.0,3191.0,138.0,835.0,3900.0
Seaford,O'Brien,Frankston,u,127.0,3,8077.0,-38.10422,145.14158999999995,35.4,2002.0,2.0,3198.0,90.0,560.0,1940.0
Seddon,Jas,Maribyrnong,h,,2,2417.0,-37.80601,144.89663000000004,5.1,,1.0,3011.0,65.0,350.0,1300.0
Seddon,Village,Maribyrnong,h,91.0,2,2417.0,-37.80697,144.8928,5.1,1910.0,1.0,3011.0,65.0,350.0,1300.0
Skye,hockingstuart,Frankston,h,,4,2756.0,-38.10542,145.19951,34.7,,2.0,3977.0,65.0,245.0,1025.0
South Morang,Millership,Whittlesea,h,222.0,4,7969.0,-37.61957,145.0948,20.5,2009.0,2.0,3752.0,44.0,,
South Morang,Millership,Whittlesea,u,,3,7969.0,-37.64491,145.09233,20.5,,1.0,3752.0,44.0,,
South Yarra,LITTLE,Stonnington,u,,2,14887.0,-37.83613,144.99661,2.7,2000.0,2.0,3141.0,120.0,836.0,3030.0
South Yarra,Jellis,Stonnington,h,,2,14887.0,-37.84369,144.98914,2.7,,0.0,3141.0,120.0,836.0,3030.0
South Yarra,Jellis,Stonnington,u,120.0,3,14887.0,-37.84024,145.00038999999995,2.7,,1.0,3141.0,120.0,836.0,3030.0
Springvale,iSell,Greater Dandenong,h,99.0,3,7412.0,-37.94106,145.16193,20.8,1950.0,2.0,3171.0,55.0,,
St Albans,Bells,Brimbank,h,110.0,3,14042.0,-37.73074,144.78925,14.0,1975.0,2.0,3021.0,56.5,350.0,1300.0
St Albans,YPA,Brimbank,h,171.0,3,14042.0,-37.7627,144.81107,14.0,1989.0,2.0,3021.0,56.5,350.0,1300.0
St Kilda,Woodards,Port Phillip,u,74.0,1,13240.0,-37.85954,144.98869,5.0,1920.0,0.0,3182.0,118.0,815.0,3100.0
St Kilda,LITTLE,Port Phillip,u,,2,13240.0,-37.85709,144.9873,5.0,,1.0,3182.0,118.0,815.0,3100.0
Strathmore,Nelson,Moonee Valley,h,,2,3284.0,-37.7404,144.90835,8.2,1990.0,1.0,3041.0,87.5,350.0,1500.0
Sunbury,Raine,Hume,h,221.0,4,14092.0,-37.59501,144.70068999999995,31.7,2011.0,2.0,3429.0,72.5,,
Sunbury,Raine,Hume,h,101.0,3,14092.0,-37.57282,144.70553,31.7,1985.0,2.0,3429.0,72.5,,
Sunbury,YPA,Hume,h,,3,14092.0,-37.58689,144.72865,31.7,1960.0,1.0,3429.0,72.5,,
Sunshine,McGrath,Brimbank,t,,3,3755.0,-37.79408,144.82613999999995,10.5,,1.0,3020.0,40.0,160.0,600.0
Sunshine North,FN,Brimbank,h,,3,4217.0,-37.77176,144.84062,10.5,,2.0,3020.0,40.0,160.0,600.0
Sunshine West,Douglas,Brimbank,h,,4,6763.0,-37.7875,144.80983999999995,10.5,,2.0,3020.0,40.0,160.0,600.0
Surrey Hills,Fletchers,Whitehorse,h,,3,5457.0,-37.82886,145.10093,10.2,1993.0,1.0,3127.0,72.0,444.5,1699.0
Tarneit,Reliance,Wyndham,h,,3,10160.0,-37.84123,144.69648999999995,18.4,,1.0,3029.0,58.0,350.0,1200.0
Tarneit,Purplebricks,Wyndham,h,146.0,3,10160.0,-37.83867,144.7034,18.4,2010.0,2.0,3029.0,58.0,350.0,1200.0
Taylors Hill,YPA,Melton,h,193.0,4,4242.0,-37.71071,144.74962,18.0,2002.0,2.0,3037.0,57.5,249.0,949.0
Taylors Lakes,Ray,Brimbank,h,,3,5336.0,-37.70308,144.79953999999995,15.5,,2.0,3038.0,70.0,600.0,
The Basin,iTRAK,Knox,h,,3,1690.0,-37.86387,145.31762,27.0,,2.0,3154.0,100.0,390.0,1350.0
Thomastown,Ray,Whittlesea,u,,3,7955.0,-37.67748,145.01791,15.3,,2.0,3074.0,52.5,,
Thornbury,Jellis,Darebin,h,251.0,4,8870.0,-37.76281,145.01986000000005,7.0,2016.0,2.0,3071.0,89.5,600.0,2443.0
Truganina,Reliance,Wyndham,t,,2,5811.0,-37.84219,144.71155,18.4,,1.0,3029.0,58.0,350.0,1200.0
Tullamarine,Jason,Hume,h,,3,3296.0,-37.70367,144.88081,12.9,,1.0,3043.0,71.0,700.0,1502.0
Vermont,Noel,Whitehorse,t,,3,4181.0,-37.831,145.19843999999995,17.2,2004.0,2.0,3133.0,60.0,660.0,3980.0
Viewbank,Miles,Banyule,h,,4,2698.0,-37.73789,145.08952,8.9,,2.0,3084.0,93.0,670.0,1490.0
Viewbank,Miles,Banyule,h,166.0,3,2698.0,-37.73298,145.08893999999995,8.9,2001.0,2.0,3084.0,93.0,670.0,1490.0
Wantirna,Prof.,Knox,h,,2,5424.0,-37.84646,145.22591,14.7,,2.0,3152.0,68.5,690.0,2514.0
Wantirna South,Ray,Knox,h,,3,7082.0,-37.88695,145.21891000000005,14.7,,2.0,3152.0,68.5,690.0,2514.0
Werribee,Ray,Wyndham,h,125.0,3,16166.0,-37.88688,144.67244,14.7,1984.0,2.0,3030.0,68.0,380.0,1300.0
Werribee,YPA,Wyndham,h,,4,16166.0,-37.8967,144.65264,14.7,,2.0,3030.0,68.0,380.0,1300.0
Werribee,Greg,Wyndham,h,,3,16166.0,-37.91165,144.67241,14.7,,2.0,3030.0,68.0,380.0,1300.0
West Footscray,Jas,Maribyrnong,h,109.0,3,5058.0,-37.79644,144.86388,6.4,1950.0,2.0,3012.0,90.5,365.0,1900.0
West Footscray,Biggin,Maribyrnong,h,,2,5058.0,-37.79205,144.87142,6.4,,1.0,3012.0,90.5,365.0,1900.0
Westmeadows,Jason,Hume,h,,3,2474.0,-37.67485,144.88995,16.5,,1.0,3049.0,65.0,400.0,
Wollert,Ray,Whittlesea,u,,2,2940.0,-37.61401,145.03301000000005,25.5,,1.0,3750.0,43.0,,
Wollert,Harcourts,Whittlesea,h,167.13,4,2940.0,-37.6161,145.03937,25.5,,2.0,3750.0,43.0,,
Wyndham Vale,hockingstuart,Wyndham,h,110.0,3,5262.0,-37.89757,144.63041,27.2,1990.0,2.0,3024.0,70.0,,
Yarraville,Village,Maribyrnong,h,,4,6543.0,-37.81789000000001,144.86744,6.3,,2.0,3013.0,108.5,800.0,2000.0
Yarraville,Village,Maribyrnong,h,115.0,3,6543.0,-37.82004000000001,144.87174,6.3,,2.0,3013.0,108.5,800.0,2000.0
Aberfeldie,Barry,Moonee Valley,u,80.0,2,1543.0,-37.75571,144.90366,7.5,1960.0,1.0,3040.0,82.0,775.0,4000.0
Airport West,Barry,Moonee Valley,h,,3,3464.0,-37.72207,144.87905,10.4,,2.0,3042.0,65.0,400.0,1550.0
Airport West,Barry,Moonee Valley,h,,3,3464.0,-37.72265,144.8793,10.4,,1.0,3042.0,65.0,400.0,1550.0
Airport West,Brad,Moonee Valley,h,,4,3464.0,-37.72623,144.86773,10.4,,2.0,3042.0,65.0,400.0,1550.0
Airport West,Barry,Moonee Valley,u,,3,3464.0,-37.72649000000001,144.88488999999996,10.4,,1.0,3042.0,65.0,400.0,1550.0
Albert Park,RT,Port Phillip,h,,2,3280.0,-37.84583,144.95658,3.0,,1.0,3206.0,165.0,900.0,3209.0
Albert Park,Abercromby's,Port Phillip,h,,2,3280.0,-37.84763,144.95175,3.0,,1.0,3206.0,165.0,900.0,3209.0
Albert Park,Greg,Port Phillip,h,148.5,3,3280.0,-37.84152,144.95027,3.0,1890.0,1.0,3206.0,165.0,900.0,3209.0
Albert Park,Cayzer,Port Phillip,h,,3,3280.0,-37.84396,144.95658999999995,3.0,,2.0,3206.0,165.0,900.0,3209.0
Albert Park,Marshall,Port Phillip,h,,2,3280.0,-37.84098,144.95115,3.0,,2.0,3206.0,165.0,900.0,3209.0
Albion,hockingstuart,Brimbank,h,111.0,3,2185.0,-37.77917,144.81407,10.5,1955.0,3.0,3020.0,40.0,160.0,600.0
Alphington,Kay,Darebin,h,184.0,4,2211.0,-37.77227,145.0284,5.7,1930.0,3.0,3078.0,79.0,395.0,1850.0
Altona,hockingstuart,Hobsons Bay,u,,2,5301.0,-37.86444,144.82304,11.0,1980.0,1.0,3018.0,80.0,732.5,1550.5
Altona North,Biggin,Hobsons Bay,h,,3,5132.0,-37.83012,144.84818,9.4,,1.0,3025.0,55.0,,
Armadale,hockingstuart,Stonnington,u,,2,4836.0,-37.85385,145.0284,6.3,,1.0,3143.0,100.0,550.0,2390.0
Armadale,Marshall,Stonnington,h,130.0,3,4836.0,-37.85911,145.01783,6.3,1910.0,0.0,3143.0,100.0,550.0,2390.0
Ascot Vale,Biggin,Moonee Valley,h,218.0,3,6567.0,-37.77206,144.90397,4.3,2008.0,1.0,3032.0,86.5,380.0,1255.0
Ashburton,hockingstuart,Boroondara,t,240.0,4,3052.0,-37.87159000000001,145.0795,10.2,2013.0,2.0,3147.0,60.0,250.0,
Ashburton,J,Boroondara,h,,4,3052.0,-37.8621,145.08588,10.2,,2.0,3147.0,60.0,250.0,
Ashburton,Buxton,Boroondara,h,,2,3052.0,-37.86236,145.08787,10.2,,2.0,3147.0,60.0,250.0,
Ashburton,Jellis,Boroondara,h,125.0,4,3052.0,-37.86513,145.07918999999995,10.2,1930.0,2.0,3147.0,60.0,250.0,
Avondale Heights,Barry,Moonee Valley,h,,3,4502.0,-37.77222,144.85412,9.5,,1.0,3034.0,40.0,,
Avondale Heights,Moonee,Moonee Valley,h,,5,4502.0,-37.76848,144.86293999999995,9.5,1950.0,1.0,3034.0,40.0,,
Balaclava,Jellis,Port Phillip,u,,1,2952.0,-37.86752,144.99668,6.4,,1.0,3183.0,97.5,700.0,2418.0
Balwyn,Noel,Boroondara,t,,3,5682.0,-37.80511,145.08972,7.9,,2.0,3103.0,71.0,463.5,1486.5
Balwyn North,Fletchers,Boroondara,h,,4,7809.0,-37.78142,145.09226999999996,9.7,,2.0,3104.0,80.0,450.0,1750.0
Bayswater,Noel,Knox,h,198.0,5,5030.0,-37.84613,145.25606000000005,23.2,1970.0,2.0,3153.0,50.5,952.0,3512.0
Bayswater,Biggin,Knox,h,140.0,3,5030.0,-37.84823,145.26673,23.2,1980.0,1.0,3153.0,50.5,952.0,3512.0
Bayswater,Ray,Knox,t,155.0,4,5030.0,-37.8543,145.25253,23.2,1970.0,2.0,3153.0,50.5,952.0,3512.0
Beaumaris,Hodges,Bayside,h,116.0,2,5366.0,-37.98489,145.04116000000005,17.3,1960.0,4.0,3193.0,147.5,1855.0,7470.0
Bentleigh,hockingstuart,Glen Eira,h,,4,6795.0,-37.92135,145.02917,11.4,,2.0,3204.0,71.0,590.0,2251.0
Bentleigh,Buxton,Glen Eira,t,226.0,4,6795.0,-37.92594,145.03184,11.4,2012.0,2.0,3204.0,71.0,590.0,2251.0
Bentleigh East,McGrath,Glen Eira,h,145.0,3,10969.0,-37.92332,145.07483,13.8,,2.0,3165.0,69.0,490.0,1800.0
Bentleigh East,Gary,Glen Eira,h,,4,10969.0,-37.91311,145.06496,13.8,1955.0,2.0,3165.0,69.0,490.0,1800.0
Bentleigh East,hockingstuart,Glen Eira,t,,3,10969.0,-37.9203,145.08074,13.8,2000.0,2.0,3165.0,69.0,490.0,1800.0
Bentleigh East,hockingstuart,Glen Eira,h,255.0,4,10969.0,-37.91657,145.05534,13.8,2014.0,2.0,3165.0,69.0,490.0,1800.0
Bentleigh East,Buxton,Glen Eira,h,175.0,4,10969.0,-37.91327,145.07917,13.8,1950.0,2.0,3165.0,69.0,490.0,1800.0
Black Rock,Chisholm,Bayside,u,,2,2866.0,-37.97614,145.02014,17.3,1970.0,2.0,3193.0,147.5,1855.0,7470.0
Black Rock,Charlton,Bayside,h,,5,2866.0,-37.97956,145.02303,17.3,,2.0,3193.0,147.5,1855.0,7470.0
Blackburn,Jellis,Whitehorse,h,215.0,4,5713.0,-37.81726,145.16061000000005,13.4,1950.0,4.0,3130.0,96.0,410.0,1790.0
Blackburn North,Noel,Whitehorse,t,,4,2867.0,-37.8054,145.15701,13.4,1950.0,1.0,3130.0,96.0,410.0,1790.0
Bonbeach,Ray,Kingston,h,134.0,3,2887.0,-38.06257,145.1226,27.0,1970.0,2.0,3196.0,100.0,936.0,2373.0
Boronia,Appleby,Knox,h,180.0,4,9704.0,-37.87393,145.28858,25.0,1975.0,2.0,3155.0,71.0,324.5,1099.5
Boronia,Barry,Knox,h,153.0,4,9704.0,-37.87377,145.28688,25.0,1975.0,3.0,3155.0,71.0,324.5,1099.5
Boronia,Prof.,Knox,h,,5,9704.0,-37.86625,145.26317,25.0,,0.0,3155.0,71.0,324.5,1099.5
Boronia,iTRAK,Knox,h,,3,9704.0,-37.83883,145.28893,25.0,,3.0,3155.0,71.0,324.5,1099.5
Briar Hill,Morrison,Banyule,u,104.0,2,1390.0,-37.70688,145.11791000000005,16.1,1980.0,1.0,3088.0,65.0,250.0,955.0
Brighton,hockingstuart,Bayside,u,,3,10579.0,-37.90597,145.00208,10.5,,1.0,3186.0,159.5,900.0,3550.0
Brighton,Hodges,Bayside,u,104.0,2,10579.0,-37.90115,144.98776,10.5,,2.0,3186.0,159.5,900.0,3550.0
Brighton,Biggin,Bayside,h,120.0,3,10579.0,-37.91155,145.00656999999995,10.5,1970.0,3.0,3186.0,159.5,900.0,3550.0
Brighton,RT,Bayside,h,161.0,3,10579.0,-37.91068,145.00394,10.5,1940.0,1.0,3186.0,159.5,900.0,3550.0
Brighton,Biggin,Bayside,h,,3,10579.0,-37.91677,145.00372,10.5,,2.0,3186.0,159.5,900.0,3550.0
Brighton,Hodges,Bayside,h,,4,10579.0,-37.9031,144.9938,10.5,,1.0,3186.0,159.5,900.0,3550.0
Brighton,Buxton,Bayside,u,,3,10579.0,-37.92109,145.00088,10.5,1970.0,1.0,3186.0,159.5,900.0,3550.0
Brighton East,Hodges,Bayside,h,249.0,5,6938.0,-37.91818,145.01513,10.3,1990.0,2.0,3187.0,100.0,340.0,1100.0
Brunswick,Nelson,Moreland,h,,3,11918.0,-37.76316,144.97108,5.2,,1.0,3056.0,77.0,525.0,2150.0
Brunswick,Nelson,Moreland,h,108.0,3,11918.0,-37.77588,144.95736000000005,5.2,1890.0,0.0,3056.0,77.0,525.0,2150.0
Brunswick,Nelson,Moreland,h,106.0,2,11918.0,-37.77539,144.95576,5.2,1910.0,1.0,3056.0,77.0,525.0,2150.0
Brunswick,Nelson,Moreland,h,,2,11918.0,-37.76569,144.9656,5.2,1970.0,1.0,3056.0,77.0,525.0,2150.0
Brunswick,Nelson,Moreland,h,112.0,2,11918.0,-37.766,144.96076000000005,5.2,2007.0,1.0,3056.0,77.0,525.0,2150.0
Brunswick,Nelson,Moreland,h,,3,11918.0,-37.7649,144.96761999999995,5.2,,3.0,3056.0,77.0,525.0,2150.0
Brunswick,Nelson,Moreland,h,109.0,2,11918.0,-37.75697,144.95543,5.2,1995.0,1.0,3056.0,77.0,525.0,2150.0
Brunswick,Jellis,Moreland,t,88.0,2,11918.0,-37.7617,144.96406000000005,5.2,2007.0,1.0,3056.0,77.0,525.0,2150.0
Brunswick,Woodards,Moreland,h,177.0,4,11918.0,-37.75967,144.97214,5.2,1900.0,2.0,3056.0,77.0,525.0,2150.0
Brunswick,Nelson,Moreland,h,,2,11918.0,-37.76733,144.96079,5.2,,0.0,3056.0,77.0,525.0,2150.0
Brunswick East,McGrath,Moreland,u,,2,5533.0,-37.7631,144.98138,4.0,1980.0,1.0,3057.0,100.0,550.0,2200.0
Brunswick East,Nelson,Moreland,h,79.0,2,5533.0,-37.77524,144.97529,4.0,1890.0,2.0,3057.0,100.0,550.0,2200.0
Brunswick West,Woodards,Moreland,h,,3,7082.0,-37.7535,144.94643,5.2,,1.0,3055.0,71.0,497.5,1750.0
Brunswick West,Jellis,Moreland,h,,4,7082.0,-37.75569,144.95186,5.2,,0.0,3055.0,71.0,497.5,1750.0
Bulleen,Barry,Manningham,h,,3,4480.0,-37.77173,145.09581,10.8,,1.0,3105.0,65.0,528.0,2000.0
Bulleen,Jellis,Manningham,h,,3,4480.0,-37.78006,145.10169,10.8,,3.0,3105.0,65.0,528.0,2000.0
Bundoora,Barry,Banyule,h,,3,10175.0,-37.69388,145.06463,12.1,,1.0,3083.0,55.0,702.5,2291.5
Burwood,hockingstuart,Whitehorse,t,184.0,4,5678.0,-37.85213,145.10928,10.4,,2.0,3125.0,60.0,265.0,870.0
Burwood,Buxton,Whitehorse,u,,2,5678.0,-37.84738,145.11997,10.4,1975.0,1.0,3125.0,60.0,265.0,870.0
Burwood East,Barry,Whitehorse,h,120.0,4,4048.0,-37.848,145.14165,14.7,1960.0,2.0,3151.0,66.0,600.0,2200.0
Camberwell,Jellis,Boroondara,h,,4,8920.0,-37.84,145.07853,7.7,1930.0,2.0,3124.0,96.5,600.0,2500.0
Camberwell,Marshall,Boroondara,t,,3,8920.0,-37.8356,145.08005,7.7,,2.0,3124.0,96.5,600.0,2500.0
Canterbury,Noel,Boroondara,h,,3,3265.0,-37.83271,145.08414,8.4,,3.0,3126.0,140.0,922.0,2702.0
Canterbury,Fletchers,Boroondara,u,85.0,2,3265.0,-37.82012,145.08526,8.4,1960.0,1.0,3126.0,140.0,922.0,2702.0
Carlton North,Nelson,Yarra,h,,2,3106.0,-37.78381,144.97608,3.5,,0.0,3054.0,90.0,480.0,1500.0
Carnegie,hockingstuart,Glen Eira,h,180.0,3,7822.0,-37.90248,145.05943,10.1,1970.0,2.0,3163.0,71.5,446.5,2040.0
Carnegie,Woodards,Glen Eira,u,132.0,3,7822.0,-37.90092,145.04924,10.1,1984.0,2.0,3163.0,71.5,446.5,2040.0
Carnegie,Gary,Glen Eira,h,161.0,3,7822.0,-37.90008,145.06187,10.1,1938.0,2.0,3163.0,71.5,446.5,2040.0
Carnegie,Woodards,Glen Eira,h,,4,7822.0,-37.89106,145.04675,10.1,,2.0,3163.0,71.5,446.5,2040.0
Carnegie,Ray,Glen Eira,u,,2,7822.0,-37.89267,145.05473999999995,10.1,1970.0,2.0,3163.0,71.5,446.5,2040.0
Caroline Springs,Barry,Melton,h,196.0,3,7719.0,-37.72484,144.74296,14.8,2005.0,3.0,3023.0,71.0,500.0,
Carrum,Buxton,Kingston,h,,4,1989.0,-38.07921,145.12761,31.2,,3.0,3197.0,90.0,700.0,2500.0
Carrum,Buxton,Kingston,u,84.0,2,1989.0,-38.07938,145.13227,31.2,1970.0,1.0,3197.0,90.0,700.0,2500.0
Carrum,Ray,Kingston,h,,3,1989.0,-38.07405,145.13211,31.2,,2.0,3197.0,90.0,700.0,2500.0
Carrum,Buxton,Kingston,h,134.0,4,1989.0,-38.0781,145.12429,31.2,1930.0,2.0,3197.0,90.0,700.0,2500.0
Caulfield,McGrath,Glen Eira,u,99.0,2,2379.0,-37.88776,145.03364,8.7,2010.0,1.0,3162.0,96.0,1190.0,4258.0
Caulfield East,Gary,Glen Eira,u,,2,608.0,-37.88385,145.04785,8.4,,0.0,3145.0,82.0,350.0,925.0
Caulfield North,Woodards,Glen Eira,u,93.0,2,6923.0,-37.86827,145.02113,7.8,1970.0,1.0,3161.0,109.0,790.0,1600.0
Chadstone,McGrath,Monash,h,,3,3582.0,-37.88246,145.10046,11.7,,1.0,3148.0,65.5,197.5,800.0
Chadstone,Buxton,Monash,h,94.0,2,3582.0,-37.88093,145.10574,11.7,1980.0,1.0,3148.0,65.5,197.5,800.0
Chelsea,hockingstuart,Kingston,u,,2,3906.0,-38.05304,145.1151,27.0,2011.0,1.0,3196.0,100.0,936.0,2373.0
Chelsea,Ray,Kingston,h,126.0,3,3906.0,-38.04683,145.1261,27.0,1975.0,2.0,3196.0,100.0,936.0,2373.0
Cheltenham,Ray,Kingston,t,98.5,2,9758.0,-37.96342,145.06516000000005,17.9,1991.0,2.0,3192.0,100.0,750.0,2450.0
Cheltenham,O'Brien,Kingston,h,130.0,3,9758.0,-37.97161,145.07036000000005,17.9,1960.0,4.0,3192.0,100.0,750.0,2450.0
Cheltenham,C21,Kingston,u,81.0,2,9758.0,-37.96021,145.05938,17.9,1970.0,2.0,3192.0,100.0,750.0,2450.0
Clayton,Buxton,Monash,h,119.0,3,5837.0,-37.91865,145.14341000000005,16.7,1970.0,2.0,3168.0,50.0,320.0,1200.0
Clifton Hill,hockingstuart,Yarra,h,,2,2954.0,-37.79443,144.9995,3.6,,1.0,3068.0,102.5,720.0,2502.0
Coburg,Jellis,Moreland,h,,3,11204.0,-37.74524,144.9754,6.7,,1.0,3058.0,75.0,430.0,1700.0
Coburg,Brad,Moreland,h,,4,11204.0,-37.73975,144.9651,6.7,,2.0,3058.0,75.0,430.0,1700.0
Coburg,Nelson,Moreland,t,109.0,3,11204.0,-37.75535,144.96481,6.7,2011.0,1.0,3058.0,75.0,430.0,1700.0
Coburg,Woodards,Moreland,h,,2,11204.0,-37.74966,144.9682,6.7,,3.0,3058.0,75.0,430.0,1700.0
Coburg,Raine,Moreland,h,169.0,3,11204.0,-37.75107,144.95112,6.7,1930.0,2.0,3058.0,75.0,430.0,1700.0
Coburg,Nelson,Moreland,h,,3,11204.0,-37.73894,144.95067,6.7,,1.0,3058.0,75.0,430.0,1700.0
Coburg,Nelson,Moreland,h,,2,11204.0,-37.74373,144.95783,6.7,,1.0,3058.0,75.0,430.0,1700.0
Coburg North,Brad,Moreland,h,115.0,3,3445.0,-37.73251,144.98178,6.7,1980.0,2.0,3058.0,75.0,430.0,1700.0
Coburg North,Nelson,Moreland,h,157.9351,4,3445.0,-37.7296,144.97988,6.7,,2.0,3058.0,75.0,430.0,1700.0
Coburg North,Nelson,Moreland,h,,2,3445.0,-37.73285,144.97274,6.7,,1.0,3058.0,75.0,430.0,1700.0
Collingwood,Raine,Yarra,u,,2,4553.0,-37.80896,144.9911,2.0,2005.0,2.0,3066.0,120.0,830.0,3150.0
Collingwood,Jellis,Yarra,h,162.0,2,4553.0,-37.79531,144.9863,2.0,2005.0,1.0,3066.0,120.0,830.0,3150.0
Craigieburn,@Realty,Hume,h,,4,15510.0,-37.59908,144.93954,20.6,1950.0,3.0,3064.0,49.0,185.0,
Craigieburn,Ray,Hume,h,214.0,4,15510.0,-37.57201,144.90896999999995,20.6,2012.0,2.0,3064.0,49.0,185.0,
Croydon,Philip,Maroondah,h,,3,11925.0,-37.7917,145.29665,23.0,,1.0,3136.0,72.0,875.0,3001.0
Dandenong,Ray,Greater Dandenong,h,150.0,3,10894.0,-37.97806,145.20432,24.7,1970.0,2.0,3175.0,95.0,790.0,3150.0
Dandenong North,C21,Greater Dandenong,h,128.0,3,8322.0,-37.96006,145.22093999999996,24.7,1970.0,1.0,3175.0,95.0,790.0,3150.0
Dandenong North,Barry,Greater Dandenong,u,73.0,2,8322.0,-37.95431,145.20899,24.7,1980.0,1.0,3175.0,95.0,790.0,3150.0
Dingley Village,Buxton,Kingston,h,122.0,3,3940.0,-37.986,145.12035,22.2,1980.0,2.0,3172.0,48.0,680.0,2500.0
Doncaster,Ray,Manningham,h,,3,9028.0,-37.77969,145.14033,12.4,,2.0,3108.0,138.0,1300.0,5400.0
Doncaster,Woodards,Manningham,h,127.0,3,9028.0,-37.79436,145.13869,12.4,1965.0,2.0,3108.0,138.0,1300.0,5400.0
Doncaster,Jellis,Manningham,h,,5,9028.0,-37.77934000000001,145.11344,12.4,,2.0,3108.0,138.0,1300.0,5400.0
Doncaster East,Jellis,Manningham,h,,4,10999.0,-37.78535,145.14536,14.3,,2.0,3109.0,98.0,669.0,2019.0
Doncaster East,Jellis,Manningham,h,199.0,4,10999.0,-37.7738,145.16711999999995,14.3,1980.0,2.0,3109.0,98.0,669.0,2019.0
Doveton,O'Brien,Casey,h,113.0,3,3533.0,-37.99095,145.2316,28.8,1960.0,1.0,3177.0,90.0,,
Eaglemont,Nelson,Banyule,u,93.0,2,1651.0,-37.76689,145.05206,8.9,1960.0,1.0,3084.0,93.0,670.0,1490.0
Elsternwick,hockingstuart,Glen Eira,h,,2,4898.0,-37.89438,145.00851,7.2,1970.0,1.0,3185.0,103.5,659.5,3071.0
Elsternwick,Gary,Glen Eira,u,106.0,2,4898.0,-37.8879,145.01198,7.2,1970.0,1.0,3185.0,103.5,659.5,3071.0
Eltham,Morrison,Nillumbik,h,,4,6990.0,-37.71119,145.15333,18.0,,2.0,3095.0,120.0,550.0,2750.0
Eltham,Morrison,Nillumbik,h,,3,6990.0,-37.709,145.14131,18.0,,1.0,3095.0,120.0,550.0,2750.0
Elwood,Chisholm,Port Phillip,u,83.0,2,8989.0,-37.88094,144.99471,7.2,1930.0,1.0,3184.0,102.0,725.0,2776.0
Elwood,Chisholm,Port Phillip,u,76.0,2,8989.0,-37.88349,144.98699,7.2,1973.0,1.0,3184.0,102.0,725.0,2776.0
Epping,R&H,Whittlesea,h,118.0,3,10926.0,-37.65105,145.04613,19.6,1988.0,4.0,3076.0,48.0,435.0,1620.0
Epping,Harcourts,Whittlesea,h,120.0,3,10926.0,-37.64954,145.03648,19.6,1975.0,2.0,3076.0,48.0,435.0,1620.0
Epping,Harcourts,Whittlesea,h,,4,10926.0,-37.64262,145.0407,19.6,,3.0,3076.0,48.0,435.0,1620.0
Epping,Harcourts,Whittlesea,h,,4,10926.0,-37.6248,145.01032,19.6,2010.0,2.0,3076.0,48.0,435.0,1620.0
Essendon,Brad,Moonee Valley,u,,2,9264.0,-37.74125,144.89502,7.5,,1.0,3040.0,82.0,775.0,4000.0
Essendon,Nelson,Moonee Valley,h,156.0,3,9264.0,-37.75582,144.91061000000005,7.5,2016.0,2.0,3040.0,82.0,775.0,4000.0
Essendon,Jellis,Moonee Valley,h,,4,9264.0,-37.75472,144.92723,7.5,,1.0,3040.0,82.0,775.0,4000.0
Essendon,Nelson,Moonee Valley,h,,3,9264.0,-37.7525,144.90417,7.5,,1.0,3040.0,82.0,775.0,4000.0
Essendon,Rendina,Moonee Valley,h,149.0,3,9264.0,-37.75126,144.89558,7.5,1910.0,1.0,3040.0,82.0,775.0,4000.0
Essendon,Nelson,Moonee Valley,u,,3,9264.0,-37.75284,144.90975,7.5,1982.0,1.0,3040.0,82.0,775.0,4000.0
Essendon,Brad,Moonee Valley,h,223.0,5,9264.0,-37.75511,144.90935,7.5,1880.0,2.0,3040.0,82.0,775.0,4000.0
Fairfield,Nelson,Darebin,h,,3,2970.0,-37.77558,145.02451000000005,5.7,,2.0,3078.0,79.0,395.0,1850.0
Fawkner,Nelson,Moreland,h,146.0,3,5070.0,-37.71693,144.96527,13.1,1960.0,2.0,3060.0,40.0,,
